

		----------------------- VACCINATED RATIO = 0.0 ---------------




		----------------------- K = 1 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 23 	#Susceptible = 200 	#Infected = 4670 (+36) 	#Recovered = 5130 (+382)
Day 24 	#Susceptible = 161 	#Infected = 4409 (+39) 	#Recovered = 5430 (+300)
Day 25 	#Susceptible = 143 	#Infected = 4080 (+18) 	#Recovered = 5777 (+347)
Day 26 	#Susceptible = 122 	#Infected = 3827 (+21) 	#Recovered = 6051 (+274)
Day 27 	#Susceptible = 111 	#Infected = 3564 (+11) 	#Recovered = 6325 (+274)
Day 28 	#Susceptible = 97 	#Infected = 3324 (+14) 	#Recovered = 6579 (+254)
Day 29 	#Susceptible = 80 	#Infected = 3069 (+17) 	#Recovered = 6851 (+272)
Day 30 	#Susceptible = 74 	#Infected = 2852 (+6) 	#Recovered = 7074 (+223)
Day 31 	#Susceptible = 71 	#Infected = 2636 (+3) 	#Recovered = 7293 (+219)
Day 32 	#Susceptible = 67 	#Infected = 2444 (+4) 	#Recovered = 7489 (+196)
Day 33 	#Susceptible = 61 	#Infected = 2298 (+6) 	#Recovered = 7641 (+152)
Day 34 	#Susceptible = 60 	#Infected = 2126 (+1) 	#Recovered = 7814 (+173)
Day 35 	#Susceptible = 58 	#Infected = 1983 (+2) 	#Recovered = 7959 (+145)
Day 36 	#Susceptible = 55 	#Infected = 1809 (+3) 	#Recovered = 8136 (+177)
Day 37 	#Susceptible = 51 	#Infected = 1686 (+4) 	#Recovered = 8263 (+127)
Day 38 	#Susceptible = 48 	#Infected = 1577 (+3) 	#Recovered = 8375 (+112)
Day 39 	#Susceptible = 48 	#Infected = 1464 (+0) 	#Recovered = 8488 (+113)
Day 40 	#Susceptible = 48 	#Infected = 1366 (+0) 	#Recovered = 8586 (+98)
Day 41 	#Susceptible = 46 	#Infected = 1269 (+2) 	#Recovered = 8685 (+99)
Day 42 	#Susceptible = 45 	#Infected = 1187 (+1) 	#Recovered = 8768 (+83)
Day 43 	#Susceptible = 45 	#Infected = 1113 (+0) 	#Recovered = 8842 (+74)
Day 44 	#Susceptible = 44 	#Infected = 1042 (+1) 	#Recovered = 8914 (+72)
Day 45 	#Susceptible = 43 	#Infected = 968 (+1) 	#Recovered = 8989 (+75)
Day 46 	#Susceptible = 41 	#Infected = 897 (+2) 	#Recovered = 9062 (+73)
Day 47 	#Susceptible = 41 	#Infected = 835 (+0) 	#Recovered = 9124 (+62)
Day 48 	#Susceptible = 41 	#Infected = 780 (+0) 	#Recovered = 9179 (+55)
Day 49 	#Susceptible = 41 	#Infected = 728 (+0) 	#Recovered = 9231 (+52)
Day 50 	#Susceptible = 41 	#Infected = 689 (+0) 	#Recovered = 9270 (+39)
Day 51 	#Susceptible = 41 	#Infected = 639 (+0) 	#Recovered = 9320 (+50)
Day 52 	#Susceptible = 41 	#Infected = 590 (+0) 	#Recovered = 9369 (+49)
Day 53 	#Susceptible = 41 	#Infected = 547 (+0) 	#Recovered = 9412 (+43)
Day 54 	#Susceptible = 40 	#Infected = 521 (+1) 	#Recovered = 9439 (+27)
Day 55 	#Susceptible = 40 	#Infected = 487 (+0) 	#Recovered = 9473 (+34)
Day 56 	#Susceptible = 40 	#Infected = 445 (+0) 	#Recovered = 9515 (+42)
Day 57 	#Susceptible = 39 	#Infected = 423 (+1) 	#Recovered = 9538 (+23)
Day 58 	#Susceptible = 39 	#Infected = 388 (+0) 	#Recovered = 9573 (+35)
Day 59 	#Susceptible = 39 	#Infected = 370 (+0) 	#Recovered = 9591 (+18)
Day 60 	#Susceptible = 39 	#Infected = 344 (+0) 	#Recovered = 9617 (+26)
Day 61 	#Susceptible = 39 	#Infected = 329 (+0) 	#Recovered = 9632 (+15)
Day 62 	#Susceptible = 38 	#Infected = 309 (+1) 	#Recovered = 9653 (+21)
Day 63 	#Susceptible = 38 	#Infected = 292 (+0) 	#Recovered = 9670 (+17)
Day 64 	#Susceptible = 38 	#Infected = 267 (+0) 	#Recovered = 9695 (+25)
Day 65 	#Susceptible = 38 	#Infected = 247 (+0) 	#Recovered = 9715 (+20)
Day 66 	#Susceptible = 38 	#Infected = 229 (+0) 	#Recovered = 9733 (+18)
Day 67 	#Susceptible = 38 	#Infected = 218 (+0) 	#Recovered = 9744 (+11)
Day 68 	#Susceptible = 38 	#Infected = 200 (+0) 	#Recovered = 9762 (+18)
Day 69 	#Susceptible = 38 	#Infected = 183 (+0) 	#Recovered = 9779 (+17)
Day 70 	#Susceptible = 38 	#Infected = 173 (+0) 	#Recovered = 9789 (+10)
Day 71 	#Susceptible = 38 	#Infected = 160 (+0) 	#Recovered = 9802 (+13)
Day 72 	#Susceptible = 38 	#Infected = 141 (+0) 	#Recovered = 9821 (+19)
Day 73 	#Susceptible = 38 	#Infected = 134 (+0) 	#Recovered = 9828 (+7)
Day 74 	#Susceptible = 38 	#Infected = 127 (+0) 	#Recovered = 9835 (+7)
Day 75 	#Susceptible = 38 	#Infected = 119 (+0) 	#Recovered = 9843 (+8)
Day 76 	#Susceptible = 38 	#Infected = 112 (+0) 	#Recovered = 9850 (+7)
Day 77 	#Susceptible = 38 	#Infected = 105 (+0) 	#Recovered = 9857 (+7)
Day 78 	#Susceptible = 38 	#Infected = 99 (+0) 	#Recovered = 9863 (+6)
Day 79 	#Susceptible = 38 	#Infected = 92 (+0) 	#Recovered = 9870 (+7)
Day 80 	#Susceptible = 38 	#Infected = 86 (+0) 	#Recovered = 9876 (+6)
Day 81 	#Susceptible = 38 	#Infected = 79 (+0) 	#Recovered = 9883 (+7)
Day 82 	#Susceptible = 38 	#Infected = 73 (+0) 	#Recovered = 9889 (+6)
Day 83 	#Susceptible = 38 	#Infected = 67 (+0) 	#Recovered = 9895 (+6)
Day 84 	#Susceptible = 38 	#Infected = 64 (+0) 	#Recovered = 9898 (+3)
Day 85 	#Susceptible = 38 	#Infected = 62 (+0) 	#Recovered = 9900 (+2)
Day 86 	#Susceptible = 38 	#Infected = 55 (+0) 	#Recovered = 9907 (+7)
Day 87 	#Susceptible = 38 	#Infected = 48 (+0) 	#Recovered = 9914 (+7)
Day 88 	#Susceptible = 38 	#Infected = 45 (+0) 	#Recovered = 9917 (+3)
Day 89 	#Susceptible = 38 	#Infected = 43 (+0) 	#Recovered = 9919 (+2)
Day 90 	#Susceptible = 38 	#Infected = 40 (+0) 	#Recovered = 9922 (+3)
Day 91 	#Susceptible = 38 	#Infected = 37 (+0) 	#Recovered = 9925 (+3)
Day 92 	#Susceptible = 38 	#Infected = 35 (+0) 	#Recovered = 9927 (+2)
Day 93 	#Susceptible = 38 	#Infected = 33 (+0) 	#Recovered = 9929 (+2)
Day 94 	#Susceptible = 38 	#Infected = 30 (+0) 	#Recovered = 9932 (+3)
Day 95 	#Susceptible = 38 	#Infected = 29 (+0) 	#Recovered = 9933 (+1)
Day 96 	#Susceptible = 38 	#Infected = 29 (+0) 	#Recovered = 9933 (+0)
Day 97 	#Susceptible = 38 	#Infected = 26 (+0) 	#Recovered = 9936 (+3)
Day 98 	#Susceptible = 38 	#Infected = 23 (+0) 	#Recovered = 9939 (+3)
Day 99 	#Susceptible = 38 	#Infected = 19 (+0) 	#Recovered = 9943 (+4)
Day 100 	#Susceptible = 38 	#Infected = 16 (+0) 	#Recovered = 9946 (+3)
Day 101 	#Susceptible = 38 	#Infected = 14 (+0) 	#Recovered = 9948 (+2)
Day 102 	#Susceptible = 38 	#Infected = 12 (+0) 	#Recovered = 9950 (+2)
Day 103 	#Susceptible = 38 	#Infected = 12 (+0) 	#Recovered = 9950 (+0)
Day 104 	#Susceptible = 38 	#Infected = 12 (+0) 	#Recovered = 9950 (+0)
Day 105 	#Susceptible = 38 	#Infected = 11 (+0) 	#Recovered = 9951 (+1)
Day 106 	#Susceptible = 38 	#Infected = 11 (+0) 	#Recovered = 9951 (+0)
Day 107 	#Susceptible = 38 	#Infected = 10 (+0) 	#Recovered = 9952 (+1)
Day 108 	#Susceptible = 38 	#Infected = 10 (+0) 	#Recovered = 9952 (+0)
Day 109 	#Susceptible = 38 	#Infected = 9 (+0) 	#Recovered = 9953 (+1)
Day 110 	#Susceptible = 38 	#Infected = 9 (+0) 	#Recovered = 9953 (+0)
Day 111 	#Susceptible = 38 	#Infected = 9 (+0) 	#Recovered = 9953 (+0)
Day 112 	#Susceptible = 38 	#Infected = 9 (+0) 	#Recovered = 9953 (+0)
Day 113 	#Susceptible = 38 	#Infected = 9 (+0) 	#Recovered = 9953 (+0)
Day 114 	#Susceptible = 38 	#Infected = 8 (+0) 	#Recovered = 9954 (+1)
Day 115 	#Susceptible = 38 	#Infected = 8 (+0) 	#Recovered = 9954 (+0)
Day 116 	#Susceptible = 38 	#Infected = 8 (+0) 	#Recovered = 9954 (+0)
Day 117 	#Susceptible = 38 	#Infected = 8 (+0) 	#Recovered = 9954 (+0)
Day 118 	#Susceptible = 38 	#Infected = 7 (+0) 	#Recovered = 9955 (+1)
Day 119 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+1)
Day 120 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 121 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 122 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 123 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 124 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 125 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 126 	#Susceptible = 38 	#Infected = 6 (+0) 	#Recovered = 9956 (+0)
Day 127 	#Susceptible = 38 	#Infected = 5 (+0) 	#Recovered = 9957 (+1)
Day 128 	#Susceptible = 38 	#Infected = 3 (+0) 	#Recovered = 9959 (+2)
Day 129 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+1)
Day 130 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 131 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 132 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 133 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 134 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 135 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 136 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 137 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 138 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 139 	#Susceptible = 38 	#Infected = 2 (+0) 	#Recovered = 9960 (+0)
Day 140 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+1)
Day 141 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 142 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 143 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 144 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 145 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 146 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 147 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 148 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 149 	#Susceptible = 38 	#Infected = 1 (+0) 	#Recovered = 9961 (+0)
Day 150 	#Susceptible = 38 	#Infected = 0 (+0) 	#Recovered = 9962 (+1)


		----------------------- K = 4 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 1 	#Susceptible = 9988 	#Infected = 11 (+7) 	#Recovered = 1 (+1)
Day 2 	#Susceptible = 9977 	#Infected = 21 (+11) 	#Recovered = 2 (+1)
Day 3 	#Susceptible = 9935 	#Infected = 62 (+42) 	#Recovered = 3 (+1)
Day 4 	#Susceptible = 9835 	#Infected = 159 (+100) 	#Recovered = 6 (+3)
Day 5 	#Susceptible = 9526 	#Infected = 460 (+309) 	#Recovered = 14 (+8)
Day 6 	#Susceptible = 8888 	#Infected = 1070 (+638) 	#Recovered = 42 (+28)
Day 7 	#Susceptible = 7838 	#Infected = 2050 (+1050) 	#Recovered = 112 (+70)
Day 8 	#Susceptible = 6410 	#Infected = 3319 (+1428) 	#Recovered = 271 (+159)
Day 9 	#Susceptible = 4910 	#Infected = 4584 (+1500) 	#Recovered = 506 (+235)
Day 10 	#Susceptible = 3550 	#Infected = 5646 (+1360) 	#Recovered = 804 (+298)
Day 11 	#Susceptible = 2472 	#Infected = 6277 (+1078) 	#Recovered = 1251 (+447)
Day 12 	#Susceptible = 1748 	#Infected = 6545 (+724) 	#Recovered = 1707 (+456)
Day 13 	#Susceptible = 1258 	#Infected = 6607 (+490) 	#Recovered = 2135 (+428)
Day 14 	#Susceptible = 918 	#Infected = 6480 (+340) 	#Recovered = 2602 (+467)
Day 15 	#Susceptible = 664 	#Infected = 6236 (+254) 	#Recovered = 3100 (+498)
Day 16 	#Susceptible = 492 	#Infected = 5965 (+172) 	#Recovered = 3543 (+443)
Day 17 	#Susceptible = 381 	#Infected = 5627 (+111) 	#Recovered = 3992 (+449)
Day 18 	#Susceptible = 297 	#Infected = 5323 (+84) 	#Recovered = 4380 (+388)
Day 19 	#Susceptible = 236 	#Infected = 5004 (+61) 	#Recovered = 4760 (+380)
Day 20 	#Susceptible = 193 	#Infected = 4659 (+43) 	#Recovered = 5148 (+388)
Day 21 	#Susceptible = 154 	#Infected = 4404 (+39) 	#Recovered = 5442 (+294)
Day 22 	#Susceptible = 127 	#Infected = 4131 (+27) 	#Recovered = 5742 (+300)
Day 23 	#Susceptible = 104 	#Infected = 3874 (+23) 	#Recovered = 6022 (+280)
Day 24 	#Susceptible = 90 	#Infected = 3598 (+14) 	#Recovered = 6312 (+290)
Day 25 	#Susceptible = 81 	#Infected = 3358 (+9) 	#Recovered = 6561 (+249)
Day 26 	#Susceptible = 71 	#Infected = 3116 (+10) 	#Recovered = 6813 (+252)
Day 27 	#Susceptible = 63 	#Infected = 2918 (+8) 	#Recovered = 7019 (+206)
Day 28 	#Susceptible = 57 	#Infected = 2729 (+6) 	#Recovered = 7214 (+195)
Day 29 	#Susceptible = 52 	#Infected = 2531 (+5) 	#Recovered = 7417 (+203)
Day 30 	#Susceptible = 45 	#Infected = 2352 (+7) 	#Recovered = 7603 (+186)
Day 31 	#Susceptible = 43 	#Infected = 2171 (+2) 	#Recovered = 7786 (+183)
Day 32 	#Susceptible = 40 	#Infected = 2026 (+3) 	#Recovered = 7934 (+148)
Day 33 	#Susceptible = 35 	#Infected = 1898 (+5) 	#Recovered = 8067 (+133)
Day 34 	#Susceptible = 34 	#Infected = 1786 (+1) 	#Recovered = 8180 (+113)
Day 35 	#Susceptible = 34 	#Infected = 1676 (+0) 	#Recovered = 8290 (+110)
Day 36 	#Susceptible = 32 	#Infected = 1575 (+2) 	#Recovered = 8393 (+103)
Day 37 	#Susceptible = 30 	#Infected = 1469 (+2) 	#Recovered = 8501 (+108)
Day 38 	#Susceptible = 29 	#Infected = 1347 (+1) 	#Recovered = 8624 (+123)
Day 39 	#Susceptible = 27 	#Infected = 1242 (+2) 	#Recovered = 8731 (+107)
Day 40 	#Susceptible = 26 	#Infected = 1146 (+1) 	#Recovered = 8828 (+97)
Day 41 	#Susceptible = 26 	#Infected = 1059 (+0) 	#Recovered = 8915 (+87)
Day 42 	#Susceptible = 26 	#Infected = 984 (+0) 	#Recovered = 8990 (+75)
Day 43 	#Susceptible = 25 	#Infected = 914 (+1) 	#Recovered = 9061 (+71)
Day 44 	#Susceptible = 25 	#Infected = 849 (+0) 	#Recovered = 9126 (+65)
Day 45 	#Susceptible = 24 	#Infected = 795 (+1) 	#Recovered = 9181 (+55)
Day 46 	#Susceptible = 23 	#Infected = 746 (+1) 	#Recovered = 9231 (+50)
Day 47 	#Susceptible = 23 	#Infected = 687 (+0) 	#Recovered = 9290 (+59)
Day 48 	#Susceptible = 22 	#Infected = 650 (+1) 	#Recovered = 9328 (+38)
Day 49 	#Susceptible = 22 	#Infected = 598 (+0) 	#Recovered = 9380 (+52)
Day 50 	#Susceptible = 22 	#Infected = 561 (+0) 	#Recovered = 9417 (+37)
Day 51 	#Susceptible = 22 	#Infected = 515 (+0) 	#Recovered = 9463 (+46)
Day 52 	#Susceptible = 22 	#Infected = 471 (+0) 	#Recovered = 9507 (+44)
Day 53 	#Susceptible = 22 	#Infected = 445 (+0) 	#Recovered = 9533 (+26)
Day 54 	#Susceptible = 22 	#Infected = 412 (+0) 	#Recovered = 9566 (+33)
Day 55 	#Susceptible = 22 	#Infected = 386 (+0) 	#Recovered = 9592 (+26)
Day 56 	#Susceptible = 22 	#Infected = 367 (+0) 	#Recovered = 9611 (+19)
Day 57 	#Susceptible = 22 	#Infected = 346 (+0) 	#Recovered = 9632 (+21)
Day 58 	#Susceptible = 22 	#Infected = 318 (+0) 	#Recovered = 9660 (+28)
Day 59 	#Susceptible = 21 	#Infected = 299 (+1) 	#Recovered = 9680 (+20)
Day 60 	#Susceptible = 21 	#Infected = 277 (+0) 	#Recovered = 9702 (+22)
Day 61 	#Susceptible = 21 	#Infected = 257 (+0) 	#Recovered = 9722 (+20)
Day 62 	#Susceptible = 21 	#Infected = 238 (+0) 	#Recovered = 9741 (+19)
Day 63 	#Susceptible = 21 	#Infected = 218 (+0) 	#Recovered = 9761 (+20)
Day 64 	#Susceptible = 21 	#Infected = 202 (+0) 	#Recovered = 9777 (+16)
Day 65 	#Susceptible = 21 	#Infected = 193 (+0) 	#Recovered = 9786 (+9)
Day 66 	#Susceptible = 21 	#Infected = 178 (+0) 	#Recovered = 9801 (+15)
Day 67 	#Susceptible = 21 	#Infected = 158 (+0) 	#Recovered = 9821 (+20)
Day 68 	#Susceptible = 21 	#Infected = 143 (+0) 	#Recovered = 9836 (+15)
Day 69 	#Susceptible = 21 	#Infected = 130 (+0) 	#Recovered = 9849 (+13)
Day 70 	#Susceptible = 21 	#Infected = 125 (+0) 	#Recovered = 9854 (+5)
Day 71 	#Susceptible = 21 	#Infected = 118 (+0) 	#Recovered = 9861 (+7)
Day 72 	#Susceptible = 21 	#Infected = 110 (+0) 	#Recovered = 9869 (+8)
Day 73 	#Susceptible = 21 	#Infected = 107 (+0) 	#Recovered = 9872 (+3)
Day 74 	#Susceptible = 21 	#Infected = 101 (+0) 	#Recovered = 9878 (+6)
Day 75 	#Susceptible = 21 	#Infected = 92 (+0) 	#Recovered = 9887 (+9)
Day 76 	#Susceptible = 21 	#Infected = 89 (+0) 	#Recovered = 9890 (+3)
Day 77 	#Susceptible = 21 	#Infected = 81 (+0) 	#Recovered = 9898 (+8)
Day 78 	#Susceptible = 21 	#Infected = 75 (+0) 	#Recovered = 9904 (+6)
Day 79 	#Susceptible = 21 	#Infected = 71 (+0) 	#Recovered = 9908 (+4)
Day 80 	#Susceptible = 21 	#Infected = 64 (+0) 	#Recovered = 9915 (+7)
Day 81 	#Susceptible = 21 	#Infected = 63 (+0) 	#Recovered = 9916 (+1)
Day 82 	#Susceptible = 21 	#Infected = 59 (+0) 	#Recovered = 9920 (+4)
Day 83 	#Susceptible = 21 	#Infected = 50 (+0) 	#Recovered = 9929 (+9)
Day 84 	#Susceptible = 21 	#Infected = 45 (+0) 	#Recovered = 9934 (+5)
Day 85 	#Susceptible = 21 	#Infected = 44 (+0) 	#Recovered = 9935 (+1)
Day 86 	#Susceptible = 21 	#Infected = 43 (+0) 	#Recovered = 9936 (+1)
Day 87 	#Susceptible = 21 	#Infected = 38 (+0) 	#Recovered = 9941 (+5)
Day 88 	#Susceptible = 21 	#Infected = 34 (+0) 	#Recovered = 9945 (+4)
Day 89 	#Susceptible = 21 	#Infected = 32 (+0) 	#Recovered = 9947 (+2)
Day 90 	#Susceptible = 21 	#Infected = 32 (+0) 	#Recovered = 9947 (+0)
Day 91 	#Susceptible = 21 	#Infected = 31 (+0) 	#Recovered = 9948 (+1)
Day 92 	#Susceptible = 21 	#Infected = 27 (+0) 	#Recovered = 9952 (+4)
Day 93 	#Susceptible = 21 	#Infected = 24 (+0) 	#Recovered = 9955 (+3)
Day 94 	#Susceptible = 21 	#Infected = 22 (+0) 	#Recovered = 9957 (+2)
Day 95 	#Susceptible = 21 	#Infected = 21 (+0) 	#Recovered = 9958 (+1)
Day 96 	#Susceptible = 21 	#Infected = 21 (+0) 	#Recovered = 9958 (+0)
Day 97 	#Susceptible = 21 	#Infected = 20 (+0) 	#Recovered = 9959 (+1)
Day 98 	#Susceptible = 21 	#Infected = 19 (+0) 	#Recovered = 9960 (+1)
Day 99 	#Susceptible = 21 	#Infected = 17 (+0) 	#Recovered = 9962 (+2)
Day 100 	#Susceptible = 21 	#Infected = 16 (+0) 	#Recovered = 9963 (+1)
Day 101 	#Susceptible = 21 	#Infected = 14 (+0) 	#Recovered = 9965 (+2)
Day 102 	#Susceptible = 21 	#Infected = 14 (+0) 	#Recovered = 9965 (+0)
Day 103 	#Susceptible = 21 	#Infected = 11 (+0) 	#Recovered = 9968 (+3)
Day 104 	#Susceptible = 21 	#Infected = 11 (+0) 	#Recovered = 9968 (+0)
Day 105 	#Susceptible = 21 	#Infected = 10 (+0) 	#Recovered = 9969 (+1)
Day 106 	#Susceptible = 21 	#Infected = 9 (+0) 	#Recovered = 9970 (+1)
Day 107 	#Susceptible = 21 	#Infected = 7 (+0) 	#Recovered = 9972 (+2)
Day 108 	#Susceptible = 21 	#Infected = 7 (+0) 	#Recovered = 9972 (+0)
Day 109 	#Susceptible = 21 	#Infected = 6 (+0) 	#Recovered = 9973 (+1)
Day 110 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+1)
Day 111 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+0)
Day 112 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+0)
Day 113 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+0)
Day 114 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+0)
Day 115 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+0)
Day 116 	#Susceptible = 21 	#Infected = 5 (+0) 	#Recovered = 9974 (+0)
Day 117 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+1)
Day 118 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+0)
Day 119 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+0)
Day 120 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+0)
Day 121 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+0)
Day 122 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+0)
Day 123 	#Susceptible = 21 	#Infected = 4 (+0) 	#Recovered = 9975 (+0)
Day 124 	#Susceptible = 21 	#Infected = 3 (+0) 	#Recovered = 9976 (+1)
Day 125 	#Susceptible = 21 	#Infected = 3 (+0) 	#Recovered = 9976 (+0)
Day 126 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+1)
Day 127 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 128 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 129 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 130 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 131 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 132 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 133 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 134 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 135 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 136 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 137 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 138 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 139 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 140 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 141 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 142 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 143 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 144 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 145 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 146 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 147 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 148 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 149 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 150 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 151 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 152 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 153 	#Susceptible = 21 	#Infected = 2 (+0) 	#Recovered = 9977 (+0)
Day 154 	#Susceptible = 21 	#Infected = 1 (+0) 	#Recovered = 9978 (+1)
Day 155 	#Susceptible = 21 	#Infected = 1 (+0) 	#Recovered = 9978 (+0)
Day 156 	#Susceptible = 21 	#Infected = 0 (+0) 	#Recovered = 9979 (+1)


		----------------------- K = 5 ---------------


Day 0 	#Susceptible = 9995 	#Infected = 5 (+0) 	#Recovered = 0 (+0)
Day 1 	#Susceptible = 9990 	#Infected = 9 (+5) 	#Recovered = 1 (+1)
Day 2 	#Susceptible = 9978 	#Infected = 20 (+12) 	#Recovered = 2 (+1)
Day 3 	#Susceptible = 9943 	#Infected = 53 (+35) 	#Recovered = 4 (+2)
Day 4 	#Susceptible = 9839 	#Infected = 156 (+104) 	#Recovered = 5 (+1)
Day 5 	#Susceptible = 9600 	#Infected = 384 (+239) 	#Recovered = 16 (+11)
Day 6 	#Susceptible = 9101 	#Infected = 859 (+499) 	#Recovered = 40 (+24)
Day 7 	#Susceptible = 8155 	#Infected = 1733 (+946) 	#Recovered = 112 (+72)
Day 8 	#Susceptible = 6819 	#Infected = 2950 (+1336) 	#Recovered = 231 (+119)
Day 9 	#Susceptible = 5360 	#Infected = 4187 (+1459) 	#Recovered = 453 (+222)
Day 10 	#Susceptible = 3909 	#Infected = 5362 (+1451) 	#Recovered = 729 (+276)
Day 11 	#Susceptible = 2749 	#Infected = 6135 (+1160) 	#Recovered = 1116 (+387)
Day 12 	#Susceptible = 1944 	#Infected = 6513 (+805) 	#Recovered = 1543 (+427)
Day 13 	#Susceptible = 1412 	#Infected = 6561 (+532) 	#Recovered = 2027 (+484)
